photographer,Title,URL,imageurl,year,lat,lon,latlon
,"""Lady of the Silver Moon"" float in the Tournament of Roses Parade, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3303.jpg,1933,34.14578364,-118.1601691,
,"Mary Pickford, Grand Marshal of the Tournament of Roses Parade, in a flower-covered coach, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3294.jpg,1933,34.1455883,-118.1603408,
,"""Alice in Wonderland"" float in the Tournament of Roses Parade, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3277.jpg,1933,34.14555278,-118.1603408,
,"""Casino at Catalina Island"" float in the Tournament of Roses Parade, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3295.jpg,1933,34.14555278,-118.1603408,
,"""Casino at Catalina Island"" float in the Tournament of Roses Parade, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3301.jpg,1933,34.14555278,-118.1603408,
,"Arden float in the Tournament of Roses Parade, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3610.jpg,1933,34.14559718,-118.1604373,
,"""Queen of the Fairies"" float in the Tournament of Roses Parade, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3611.jpg,1933,34.14559718,-118.1604373,
,"""Fairyland"" float in the Tournament of Roses Parade, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3613.jpg,1933,34.14559718,-118.1604373,
,"""Rainbow Palace"" float in the Tournament of Roses Parade, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3633.jpg,1933,34.14559718,-118.1604373,
,"""Little Miss Muffet"" float in the Tournament of Roses Parade, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3291.jpg,1933,34.14553502,-118.1605983,
,"""Hansel and Gretel"" float in the Tournament of Roses Parade, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3283.jpg,1933,34.14551726,-118.1606197,
,"""Dream of Youth"" float in the Tournament of Roses Parade, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3292.jpg,1933,34.14551726,-118.1606197,
,"""Peacock"" float in the Tournament of Roses Parade, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3276.jpg,1933,34.14562381,-118.1606412,
,"Small float with male driver in white suit and hat in the Tournament of Roses Parade, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3290.jpg,1933,34.1455883,-118.1607056,
,"""Goldilocks and the Three Bears"" float in the Tournament of Roses Parade, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3278.jpg,1933,34.14560606,-118.1607914,
,"""Peter Rabbit"" float in the Tournament of Roses Parade, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3285.jpg,1933,34.14560606,-118.1607914,
,"""Rainbow and the Pot of Gold"" float in the Tournament of Roses Parade, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3293.jpg,1933,34.14560606,-118.1607914,
"Ledford, Duke Emmett, $d 1894-1961","California Institute of Technology halfback Don Rooke kicking football, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0462|~|0462.jpg,1933,34.133119,-118.126507,
"Ledford, Duke Emmett, $d 1894-1961","California Institute of Technology halfback Don Rooke throwing football, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0463|~|0463.jpg,1933,34.133119,-118.126507,
"Ledford, Duke Emmett, $d 1894-1961","California Institute of Technology football team posing, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0464|~|0464.jpg,1933,34.133119,-118.126507,
,"Exterior of the bungalow house where kidnapping victim Mary Skeele was held, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5122.jpg,1933,34.159833,-118.137596,
,"Exterior of the bungalow house where kidnapping victim Mary Skeele was held, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2820.jpg,1933,34.15967308,-118.1376775,
,"Exterior of the bungalow house where kidnapping victim Mary Skeele was held, Pasadena, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2819.jpg,1933,34.15973744,-118.1377767,
,"Walter and Mary Skeele residence, site of Mary B. Skeele kidnapping, Los Angeles, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0253|~|0253.jpg,1933,34.10704542,-118.1956132,
,"Los Angeles police detective Joe Taylor and other law enforcement officials in front of home of kidnap victim Mary B. Skeele, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2814.jpg,1933,34.10703986,-118.1956212,
,"Los Angeles River following a flood, Los Angeles, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2488.jpg,1933,34.0372,-118.227693,
,"Los Angeles River following a flood, Los Angeles, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2489.jpg,1933,34.0372,-118.227693,
,"Four Naval Ships docked in San Pedro Bay, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4230.jpg,1933,33.727899,-118.237395,
,"Frank Putnam Flint memorial fountain (unfinished) in front of City Hall, Los Angeles, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2359.jpg,1933,34.052795,-118.243488,
,"Frank Putnam Flint memorial fountain (unfinished) in front of City Hall, Los Angeles, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2360.jpg,1933,34.052803,-118.243625,
,"Frank Putnam Flint memorial fountain in front of City Hall, Los Angeles, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2358.jpg,1933,34.052758,-118.243684,
,"Los Angeles County Board of Supervisors signing contract for San Gabriel Dam construction, Los Angeles, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/3753|~|uclamss_1429_3753.jpg,1933,34.054888,-118.244349,
,"Sculptor Arnold Foerster working on a bust sculpture of Richard Wagner, Glendale, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4651.jpg,1933,34.1293329,-118.2462839,
,"Mabel V. Socha, Agnes Fredericks, and Artie W. Burtnett standing at luncheon table, Los Angeles, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2964|~|2964.jpg,1933,34.038156,-118.260289,
,"Los Angeles County Unit of Unemployment Relief Committee, Los Angeles, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_9516.jpg,1933,34.038156,-118.260289,
,"John Marshall High School principal Joseph M. Sniffen and student body president Ford S. Dixon, acting as principal, Los Angeles, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2957|~|2957.jpg,1933,34.10804701,-118.2776016,
,"Navy battleship off the coast of Southern California, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4222.jpg,1933,33.697454,-118.296833,
,"USS Chester at anchor, San Pedro Bay, 1932-1939",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4226.jpg,1932,33.741736,-118.236666,"33.741736,-118.236666"
,"Los Angeles Supervisor Roger W. Jessup addressing a crowd, Los Angeles, 1932-1939",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5231.jpg,1932,34.054888,-118.244349,"34.054888,-118.244349"
,"Violinist Fritz Kreisler and sculptor Arnold Foerster at the unveiling of Foerster's statue of Beethoven in Pershing Square, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5401.jpg,1932,34.04864146,-118.253231,"34.04864146,-118.253231"
,"John C. Porter, Frank Merriam, Harry Chandler, James Rolph, and Charles Curtis at a Biltmore Hotel banquet, Los Angeles, 1932-1934",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10661.jpg,1932,34.049037,-118.253628,"34.049037,-118.253628"
,"Photograph of Myrtle St. Pierre seated with Lorrin Andrews and another attorney at the County Courthouse, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_11499.jpg,1932,34.056348,-118.243586,"34.056348,-118.243586"
,"Dedication ceremony, Mater Dolorosa Passionist Retreat Center, Sierra Madre, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/3163|~|uclamss_1429_3163.jpg,1932,34.17453441,-118.064366,"34.17453441,-118.064366"
,"Football game between the UCLA Bruins and St. Mary's Gaels at the Coliseum, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10360.jpg,1932,34.014166,-118.287926,"34.014166,-118.287926"
,"Betty Carrillo holding 2 dead turkeys at the Christmas turkey shoot in Elysian Park, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_1472.jpg,1932,34.0835375,-118.2428185,
,"Betty Carrillo with a Police Chief Roy E. Steckel and Deputy Chief James E. Davis, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_1473.jpg,1932,34.0835375,-118.2428185,
,"Commander Knefler Mcginnis with 4 other officers the VP-10 Squadron, stand beside a Navy seaplane, San Francisco, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4243.jpg,1932,38.106989,-122.286822,
,"Football game between the UCLA Bruins and St. Mary's Gaels at the Coliseum, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10356.jpg,1932,34.014166,-118.287926,
,"Football game between the UCLA Bruins and St. Mary's Gaels at the Coliseum, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10357.jpg,1932,34.014166,-118.287926,
,"Football game between the UCLA Bruins and St. Mary's Gaels at the Coliseum, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10358.jpg,1932,34.014166,-118.287926,
,"Football game between the UCLA Bruins and St. Mary's Gaels at the Coliseum, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10359.jpg,1932,34.014166,-118.287926,
,"C. A. Holzer and H. W. Beck watch as Mayor Porter places the call to New York to initiate coast-to-coast flights, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_1084.jpg,1932,34.0536,-118.243,
,"Rice Growers Association of California exhibit at the Food and Household Show, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4675.jpg,1932,34.023208,-118.281542,
,"Globe Mills exhibit at the Food and Household Show, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4676.jpg,1932,34.023208,-118.281542,
,"W. A. Ferguson, cartoonist, draws a picture of contest winner, Harold Dowit at the Food and Household Show, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4677.jpg,1932,34.023208,-118.281542,
,"Weber's Bread display at the Food and Household Show, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4678.jpg,1932,34.023208,-118.281542,
,"Olive Lucas and Ruth Williamson sample Maxwell House Coffee at the General Foods exhibit at the Food and Household Show, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4679.jpg,1932,34.023208,-118.281542,
,"La Sierra Industries exhibit at the Food and Household Show, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4680.jpg,1932,34.023208,-118.281542,
,"Statue of Ludwig van Beethoven in Pershing Square the day of its unveiling, Los Angeles, 1932-1939",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_1092.jpg,1932,34.048402,-118.25248,
,"Statue of Ludwig van Beethoven in Pershing Square the day of its unveiling, Los Angeles, 1932-1939",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_1093.jpg,1932,34.048402,-118.25248,
,"Smoke reaching the US 99 during the National Forest Inn fire, California, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2279.jpg,1932,34.62784,-118.705957,
,"Onlookers observe National Forest Inn ruins following fire, California, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2280.jpg,1932,34.62784,-118.705957,
,"Onlookers observe National Forest Inn ruins following fire, California, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2281.jpg,1932,34.62784,-118.705957,
,"National Forest Inn ruins following fire, California, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2282.jpg,1932,34.62784,-118.705957,
,"Men observe National Forest Inn ruins following fire, California, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2283.jpg,1932,34.62784,-118.705957,
,"Smoke reaching the US 99 during the National Forest Inn fire, California, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2284.jpg,1932,34.62784,-118.705957,
,"National Forest Inn ruins following fire, California, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2287.jpg,1932,34.62784,-118.705957,
,"M. D. Martin, proprietor of the National Forest Inn following its destruction by a fire, California, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2288.jpg,1932,34.62784,-118.705957,
,"M. D. Martin, proprietor of the National Forest Inn, observes damage following a fire, California, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2290.jpg,1932,34.62784,-118.705957,
,"J. R. Hitchcock and H. P. Anewalt of Santa Fe Railroad shaking hands, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_9512.jpg,1932,34.045228,-118.249583,
,"Portrait of J. R. Hitchcock of the Santa Fe Railroad, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_9513.jpg,1932,34.045228,-118.249583,
,"Funeral of Moses H. Sherman, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3040|~|3040.jpg,1932,34.06402558,-118.2853907,
,"Bruins varsity line charges at Spaulding Field at U.C.L.A., Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10342.jpg,1932,34.069118,-118.446865,
,"Bruins football players lined up at Spaulding Field at U.C.L.A., Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10343.jpg,1932,34.069118,-118.446865,
,"William H. Spaulding, U.C.L.A. football coach, with a football player Homer Oliver Spaulding Field at UCLA, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10354.jpg,1932,34.069118,-118.446865,
,"Henry Bern and Irene Harrison leaving Jean Harlow's parents' home, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_1128|~|1128.jpg,1932,34.06531,-118.42369,
,"Nine men seated in front of the home of Mr. and Mrs. Marino Bello on Club View Drive, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_1107.jpg,1932,34.065341,-118.423643,
,"Bank of America branch after bank robbery, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0979|~|0979.jpg,1932,33.990527,-118.27838,
,"Cabrillo Bathhouse, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0378|~|0378.jpg,1932,33.709972,-118.284366,
,"Cabrillo Beach, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0377|~|0377.jpg,1932,33.71024,-118.284726,
,"Will Rogers, assisting with arrangements after the death of Florenz Ziegfeld, leaving the Pierce Brothers Mortuary, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0048.jpg,1932,34.03543,-118.275418,
,"Myrtle St. Pierre, breach of promise plaintiff, during the trial at the County Courthouse, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_11508.jpg,1932,34.056348,-118.243586,
,"Myrtle St. Pierre, breach of promise plaintiff, holding a bouquet on the steps of the County Courthouse, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_11500.jpg,1932,34.056259,-118.243442,
,"Ernest Yerbysmith, sculptor, with his work Queen of Angels in his studio, West Hollywood, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2499.jpg,1932,34.091193,-118.375278,
,"Myrtle St. Pierre with attorney Lorrin Andrews at the County Courthouse, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_11502.jpg,1932,34.056348,-118.243586,
,"Los Angeles County supervisor Harry M. Baine speaking, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0933.jpg,1932,34.054133,-118.243865,
,"Los Angeles County supervisor Harry M. Baine being sworn in, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0931|~|0931.jpg,1932,34.054474,-118.244007,
,"Los Angeles County supervisor Harry M. Baine speaking, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0932|~|0932.jpg,1932,34.054257,-118.244015,
,"Mr. and Mrs. Kellogg with Governor Rolph as they donate their horse ranch, Pomona, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5322.jpg,1932,34.056928,-117.820831,
,"Three physicians meet for the California Medical Association convention at the Huntington Hotel, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5035.jpg,1932,34.120284,-118.133496,
,"Dedication ceremony, Mater Dolorosa Passionist Retreat Center, Sierra Madre, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/3164|~|uclamss_1429_3164.jpg,1932,34.17370447,-118.0632555,
,"Dedication ceremony, Mater Dolorosa Passionist Retreat Center, Sierra Madre, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/3165|~|uclamss_1429_3165.jpg,1932,34.17481401,-118.0642104,
,"Doctor Robert Greenough at the California Medical Association convention at the Huntington Hotel, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5033.jpg,1932,34.120284,-118.133496,
,"Three physicians at the California Medical Association convention at the Huntington Hotel, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5034.jpg,1932,34.120284,-118.133496,
,"Three siblings, distant relatives of heiress Ella Wendel, Santa Monica, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4312.jpg,1932,34.013222,-118.495854,
,"Cars parked between Point Fermin and White Point during a Navy Fleet Parade, San Pedro, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4172.jpg,1932,33.706914,-118.29282,
,"One of the 14-inch caliber guns at Fort MacArthur with the parade of the navy fleet in the background, San Pedro, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4173.jpg,1932,33.711964,-118.296181,
,"Ernest Volldehr with some of his paintings at the University of California, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4366.jpg,1932,34.068921,-118.445181,
,"Beverly Hills City Hall shortly after it was completed, Beverly Hills, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0358.jpg,1932,34.07261975,-118.4008223,
,"Beverly Hills City Hall shortly after it was completed, Beverly Hills, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0359.jpg,1932,34.07277527,-118.4010932,
,"Dr. Edwin Wayte, Nina Wayte and California Governor James Rolph at the dedication of new State Hospital buildings, Norwalk, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4290.jpg,1932,33.92719,-118.070098,
,"Mr. and Mrs. H. E. Yarnell at the Second Annual Navy Ball, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2497.jpg,1932,34.049357,-118.253762,
,"Los Angeles County Supervisors' office space in use as courtroom by Judge William S. Baird, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0939|~|0939.jpg,1932,34.054133,-118.243865,
,"Sculptor Henry Lion competing the installation of his statue of Felipe de Neve in La Plaza Park, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5719.jpg,1932,34.0565972,-118.2385969,
,"Sculptor Henry Lion competing the installation of his statue of Felipe de Neve in La Plaza Park, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5720.jpg,1932,34.0565972,-118.2385969,
,"Goodyear-Zeppelin airship approaching the USS Patoka in the Port of Los Angeles, San Pedro, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4031.jpg,1932,33.704082,-118.217951,
,"Los Angeles County's patriotic themed exhibit at the Orange Show in San Bernardino, Calif., 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b27_N4.jpg,1932,34.09162024,-117.2913909,
,Crowd gathered around a steam shovel as it digs initial trench for Chrysler Motor plant,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3699_G1027.jpg,1932,33.98537567,-118.1616846,
,"Close-up of Charles H. Fennel and A.G. Arnoll operating a steam shovel in Los Angeles, Calif., 1932",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3699_G1028.jpg,1932,33.98553802,-118.1618214,
,"Spectators in front of the Goodhue Flagpole at the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3546.jpg,1932,34.14573037,-118.1604481,
,"Float with waving rider on Orange Grove Blvd. in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3561.jpg,1932,34.14521536,-118.1604695,
,"Los Angeles County Board of supervisors automobile in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3596.jpg,1932,34.14594347,-118.1606412,
,"Street vendor selling seat cushions at the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3531.jpg,1932,34.14594347,-118.1606412,
,"""Modern Woodmen of America""  float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3560.jpg,1932,34.14594347,-118.1606412,
,"""Hoover Dam"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3562.jpg,1932,34.14594347,-118.1606412,
,"""A Vista Calavo"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3566.jpg,1932,34.14594347,-118.1606412,
,"""Spanish Dancer"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3552.jpg,1932,34.14594347,-118.1606412,
,"Large floral swan leading the Adohr Creamery Company float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3553.jpg,1932,34.14594347,-118.1606412,
,"Horse-drawn carriage in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3555.jpg,1932,34.14594347,-118.1606412,
,"""Aphrodite"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3556.jpg,1932,34.14594347,-118.1606412,
,"Greek temple float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3557.jpg,1932,34.14594347,-118.1606412,
,"Pasadena Chamber of Commerce float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3558.jpg,1932,34.14594347,-118.1606412,
,"Horse-drawn floral carriage in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3559.jpg,1932,34.14594347,-118.1606412,
,"""Ireland"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3563.jpg,1932,34.14594347,-118.1606412,
,"""Boxing Ring"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3564.jpg,1932,34.14594347,-118.1606412,
,"""Adohrable Babies"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3565.jpg,1932,34.14594347,-118.1606412,
,"""Trojans"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3567.jpg,1932,34.14594347,-118.1606412,
,"""Ox Cart"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3568.jpg,1932,34.14594347,-118.1606412,
,"""Anglo-American Friendship"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3569.jpg,1932,34.14594347,-118.1606412,
,"""Germany"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3570.jpg,1932,34.14594347,-118.1606412,
,"Decorated automobile in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3571.jpg,1932,34.14594347,-118.1606412,
,"""Camp Baldy"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3572.jpg,1932,34.14594347,-118.1606412,
,"""India"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3573.jpg,1932,34.14594347,-118.1606412,
